vendor,product,version,date,url
ruijie,RG-MR620,unknown,2/4/16,https://www.ruijie.com.cn/application/Article/GetArticleFile?id=83194&attachmentNo=1&download=true
ruijie,RG-AP110-L,unknown,4/30/20,https://www.ruijie.com.cn/application/Article/GetArticleFile?id=83711&attachmentNo=1&download=true
ruijie,RG-AP110-W,unknown,12/20/16,https://www.ruijie.com.cn/application/Article/GetArticleFile?id=57947&attachmentNo=1&download=true
ruijie,11.x,unknown,4/27/20,https://www.ruijie.com.cn/application/Article/GetArticleFile?id=57949&attachmentNo=1&download=true
ruijie,RG-AP120-W,unknown,12/19/16,https://www.ruijie.com.cn/application/Article/GetArticleFile?id=59032&attachmentNo=1&download=true
ruijie,RG-AP120-S,unknown,4/27/20,https://www.ruijie.com.cn/application/Article/GetArticleFile?id=57948&attachmentNo=1&download=true
ruijie,RG-AP840-I,unknown,11/5/20,https://www.ruijie.com.cn/application/Article/GetArticleFile?id=83190&attachmentNo=1&download=true
ruijie,RG-AP120-W,unknown,11/18/14,https://www.ruijie.com.cn/application/Article/GetArticleFile?id=39474&attachmentNo=1&download=true
ruijie,RG-AP120,unknown,4/30/20,https://www.ruijie.com.cn/application/Article/GetArticleFile?id=60264&attachmentNo=1&download=true
ruijie,G-AP120-A,unknown,4/30/20,https://www.ruijie.com.cn/application/Article/GetArticleFile?id=83708&attachmentNo=1&download=true
ruijie,RG-AP,unknown,4/27/20,https://www.ruijie.com.cn/application/Article/GetArticleFile?id=59031&attachmentNo=1&download=true
