vendor,product,version,date,url
netgear,UTM9S  ProSECURE Unified Threat Management (UTM) Appliance with DSL and Wireless modules,31626,unknown,https://www.downloads.netgear.com/files/GDC/UTM9S/UTM9S-Firmware-2.1.0.48.pkg.zip
netgear,UTM150  ProSECURE Unified Threat Management (UTM) Appliance,unknown,unknown,https://www.downloads.netgear.com/files/GDC/UTM150/UTM150_Firmware_V3.6.1-20.zip
netgear,UTM150  ProSECURE Unified Threat Management (UTM) Appliance,unknown,unknown,https://www.downloads.netgear.com/files/GDC/UTM150/UTM150-Firmware-V3.5.2-14.zip
netgear,UTM25  ProSECURE Unified Threat Management (UTM) Appliance,unknown,unknown,https://www.downloads.netgear.com/files/GDC/UTM10/UTM5_10_25-Firmware-V3.5.0-60.zip
netgear,UTM150  ProSECURE Unified Threat Management (UTM) Appliance,unknown,unknown,https://www.downloads.netgear.com/files/GDC/UTM150/UTM150-Firmware-V3.5.0-60.zip
netgear,UTM150  ProSECURE Unified Threat Management (UTM) Appliance,31825,unknown,https://www.downloads.netgear.com/files/GDC/UTM150/UTM150-Firmware-V3.1.1-31.zip
netgear,GS110TUP  10-Port Gigabit Ethernet Ultra60 PoE++ Smart Desktop Switch with 1 SFP and 1 Copper Uplink,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS710TUP/GS110_710TUP_V1.0.0.31_MIBs.zip
netgear,GS110TPP  8-Port Gigabit PoE+ Ethernet Smart Switch with 2 Copper Ports and Cloud Management,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS108Tv3/GS108Tv3_GS110TPv3_GS110TPP_V7.0.4.6.zip
netgear,GS110TPv3  8-Port Gigabit PoE+ Ethernet Smart Switch with 2 SFP Ports and Cloud Management,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS108Tv3/GS108Tv3_GS110TPv3_GS110TPP_V7.0.4.6.zip
netgear,GS110TPP  8-Port Gigabit PoE+ Ethernet Smart Switch with 2 Copper Ports and Cloud Management,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS108Tv3/GS108Tv3_GS110TPv3_GS110TPPv1_V7.0.4.8.zip
netgear,GS710TUP  10-Port Gigabit Ethernet Ultra60 PoE++ Smart Rackmount Switch with 1 SFP and 1 Copper Uplink,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS710TUP/GS110TUP_GS710TUP_V1.0.0.32.zip
netgear,GS110TPP  8-Port Gigabit PoE+ Ethernet Smart Switch with 2 Copper Ports and Cloud Management,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS108Tv3/GS108T_110TP_TPP_V7.0.4.6_MIBs.zip
netgear,GS110TPP  8-Port Gigabit PoE+ Ethernet Smart Switch with 2 Copper Ports and Cloud Management,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS108Tv3/GS108T_110TP_TPP_V7.0.4.4_MIBs.zip
netgear,GS110TPP  8-Port Gigabit PoE+ Ethernet Smart Switch with 2 Copper Ports and Cloud Management,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS108Tv3/GS108Tv3_GS110TPv3_GS110TPP_V7.0.6.3.zip
netgear,GS110TPP  8-Port Gigabit PoE+ Ethernet Smart Switch with 2 Copper Ports and Cloud Management,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS108Tv3/GS108Tv3_GS110TPv_GS110TPP_V7.0.7.1_MIBs.zip
netgear,GS710TUP  10-Port Gigabit Ethernet Ultra60 PoE++ Smart Rackmount Switch with 1 SFP and 1 Copper Uplink,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS710TUP/GS110TUPv1_GS710TUPv1_V1.0.3.2.zip
netgear,GS110TUP  10-Port Gigabit Ethernet Ultra60 PoE++ Smart Desktop Switch with 1 SFP and 1 Copper Uplink,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS710TUP/GS110TUPv1_GS710TUPv1_V1.0.3.2.zip
netgear,GS110TPP  8-Port Gigabit PoE+ Ethernet Smart Switch with 2 Copper Ports and Cloud Management,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS108Tv3/GS108T_110TP_TPP_V7.0.6.2_MIBs.zip
netgear,GS110TPv3  8-Port Gigabit PoE+ Ethernet Smart Switch with 2 SFP Ports and Cloud Management,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS108Tv3/GS108T_110TP_TPP_V7.0.6.2_MIBs.zip
netgear,GS110TPv3  8-Port Gigabit PoE+ Ethernet Smart Switch with 2 SFP Ports and Cloud Management,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS108Tv3/GS108Tv3_110TPv3_GS110TPP_V7.0.6.3_MIBs.zip
netgear,GS110TPP  8-Port Gigabit PoE+ Ethernet Smart Switch with 2 Copper Ports and Cloud Management,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS108Tv3/GS108Tv3_110TPv3_GS110TPP_V7.0.6.3_MIBs.zip
netgear,GS110TPv3  8-Port Gigabit PoE+ Ethernet Smart Switch with 2 SFP Ports and Cloud Management,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS108Tv3/GS108Tv3_GS110TPv3_GS110TPP_V7.0.7.1.zip
netgear,GS110TPP  8-Port Gigabit PoE+ Ethernet Smart Switch with 2 Copper Ports and Cloud Management,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS108Tv3/GS108Tv3_GS110TPv3_GS110TPP_V7.0.7.1.zip
netgear,GS110TPv3  8-Port Gigabit PoE+ Ethernet Smart Switch with 2 SFP Ports and Cloud Management,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS108Tv3/GS108Tv3_GS110TPv3_GS110TPPv1_V7.0.6.2.zip
netgear,GS110TPP  8-Port Gigabit PoE+ Ethernet Smart Switch with 2 Copper Ports and Cloud Management,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS108Tv3/GS108Tv3_GS110TPv3_GS110TPPv1_V7.0.6.2.zip
netgear,GS710TUP  10-Port Gigabit Ethernet Ultra60 PoE++ Smart Rackmount Switch with 1 SFP and 1 Copper Uplink,unknown,unknown,https://www.downloads.netgear.com/files/GDC/GS710TUP/GS110TUP_GS710TUP_V1.0.2.4.zip
